match_id,player_id,sprint_count,sprints_per_90,sprint_distance_m,sprint_distance_per_90,avg_sprint_speed_kmh,max_sprint_speed_kmh,high_value_sprint_pct,attacking_sprint_pct,defensive_sprint_pct,sprints_in_shot_possessions_pct,sprints_in_goal_possessions_pct,sprints_in_attacking_third_pct,high_value_sprints_per_90
2015213,51713,7,12.16685979142526,201.94876686980962,351.0117616508858,27.42515703931353,29.2044440465875,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.0,0.8571428571428571,8.690614136732329
2015213,133498,7,13.111342351716962,133.9755912301973,250.9428347704008,27.200089700149274,28.460731486329916,0.7142857142857143,0.42857142857142855,0.5714285714285714,0.0,0.0,0.7142857142857143,9.365244536940688
2015213,51667,13,11.719923870579986,211.18686440815046,190.39184410230934,26.54392121302735,27.61367518190345,0.23076923076923078,0.23076923076923078,0.7692307692307693,0.0,0.0,0.38461538461538464,2.704597816287689
2015213,50951,3,5.214368482039397,41.72355199295478,72.52065815693183,25.87441823977373,26.710048805734317,0.3333333333333333,0.0,1.0,0.0,0.0,0.6666666666666666,1.7381228273464657
2015213,560916,14,12.621456476009216,286.99612651191006,258.73636568237913,26.840287276956523,28.31442229393493,0.35714285714285715,0.42857142857142855,0.5714285714285714,0.07142857142857142,0.0,0.35714285714285715,4.507663027146148
2015213,582974,8,14.9843912591051,178.92522988018374,335.1357063312495,27.319982312422255,28.8202052234344,0.875,0.25,0.75,0.125,0.0,0.625,13.111342351716964
2015213,38673,5,4.507663027146148,92.27946717338595,83.19294846844372,27.181554513775733,28.36692951828929,0.6,0.4,0.6,0.2,0.0,0.6,2.704597816287689
2015213,560917,4,7.49219562955255,79.05047851632101,148.0654124135045,25.80969042172199,26.641617828792963,0.5,0.25,0.75,0.0,0.0,0.75,3.746097814776275
2015213,624628,9,29.369108049311098,161.01994189972896,525.4457857496594,26.712151459704593,27.804773328463764,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.1111111111111111,0.0,0.5555555555555556,13.052936910804931
2015213,163972,2,2.491349480968858,24.151179190501708,30.084513870521157,26.162807419976964,27.05292803343771,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015213,133501,18,16.227586897726134,308.9722573350988,278.54856416066207,26.82273250591348,28.055047699012032,0.5,0.2222222222222222,0.7777777777777778,0.1111111111111111,0.0,0.4444444444444444,8.113793448863067
2015213,51675,3,3.151996264300724,80.58694990838568,84.66992168754041,27.96898845856209,29.611988495721643,0.6666666666666666,0.0,1.0,0.3333333333333333,0.0,0.6666666666666666,2.1013308428671493
2015213,43829,4,6.952491309385863,66.9709706324427,116.40377282579844,26.820503065250573,28.12204241642848,0.75,0.5,0.5,0.25,0.0,0.75,5.214368482039397
2015213,818284,3,10.563380281690142,48.46900034813312,170.66549418356732,26.86696160857059,28.20768631087583,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,7.042253521126761
2013725,23922,16,15.213946117274167,271.91099867242343,258.5524551560286,26.734347908339984,27.89383663882889,0.875,0.5625,0.4375,0.3125,0.0,0.75,13.312202852614897
2013725,25534,2,5.552128315854411,66.94074166763119,185.83179364857517,25.797088483205687,26.36514777691947,0.5,0.0,1.0,0.0,0.0,0.0,2.7760641579272054
2015213,809670,10,17.381228273464657,187.72784021853911,326.2940444122928,26.7315796122336,27.790337456663565,0.8,0.1,0.9,0.4,0.0,0.8,13.904982618771726
2013725,51000,6,5.7052297939778125,164.2525994562132,156.18313735931523,26.848677229695024,28.42462759608776,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.8333333333333334,4.754358161648177
2015213,957737,5,4.507663027146148,97.18772975785129,87.61790722434755,26.630616258957076,27.746679210996053,0.4,0.6,0.4,0.2,0.0,0.8,1.8030652108584595
2013725,26844,11,11.273058528808928,229.2413651968928,234.93193882623947,26.57830027278354,27.691101530951833,0.8181818181818182,0.5454545454545454,0.45454545454545453,0.2727272727272727,0.18181818181818182,0.6363636363636364,9.223411523570942
2013725,23883,10,9.508716323296355,176.885222584884,168.19514033427953,26.927060052551962,28.20686762234241,0.6,0.0,1.0,0.3,0.0,0.8,5.7052297939778125
2013725,51008,12,14.223627024891346,217.40630740049914,257.6921857769646,27.032676017173177,28.37083800555504,0.5833333333333334,0.25,0.75,0.08333333333333333,0.0,0.5,8.297115764519953
2015213,795529,8,9.695663883652033,140.1803981217977,169.89275290818466,26.924781244486727,28.20370769322592,0.375,0.625,0.375,0.125,0.0,0.625,3.6358739563695126
2015213,818554,4,14.084507042253522,67.48680164429831,237.62958325457151,26.581491488012766,27.58496798384918,0.5,0.5,0.5,0.0,0.0,0.25,7.042253521126761
2013725,2858,7,6.6561014263074485,104.4664767692393,99.33420928929252,26.710927262378988,27.813699133884278,0.7142857142857143,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.0,0.5714285714285714,4.754358161648177
2013725,18573,3,4.338743371364294,62.56644630559454,90.48658472607278,27.1175780711239,28.298166721581538,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,2.892495580909529
2015213,795527,13,13.277349069450748,308.9871816741942,315.579282236467,26.849902210275705,28.228906730803853,0.5384615384615384,0.5384615384615384,0.46153846153846156,0.15384615384615385,0.0,0.6153846153846154,7.1493418066273255
2013725,133854,17,16.164817749603802,377.580287070454,359.03038390217495,26.73649550651183,28.109450780738385,0.7058823529411765,0.7058823529411765,0.29411764705882354,0.17647058823529413,0.0,0.5882352941176471,11.410459587955627
2013725,560916,11,10.45958795562599,243.0758786126502,231.13395747637102,26.9079552811943,28.19669790353986,0.5454545454545454,0.2727272727272727,0.7272727272727273,0.18181818181818182,0.09090909090909091,0.2727272727272727,5.7052297939778125
2013725,51675,10,9.508716323296355,134.72137272418064,128.10273159193088,26.381725142238373,27.249140338105036,0.7,0.3,0.7,0.1,0.0,0.8,6.656101426307448
2013725,133853,10,14.462477904547647,213.59201820500618,308.90698438776406,26.909654710579524,28.31481957703076,0.5,0.8,0.2,0.2,0.0,0.6,7.231238952273824
2013725,51048,6,6.523314810340662,120.55630123503563,131.07111755439968,26.82433255606817,27.864279345660776,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.6666666666666666,2.174438270113554
2013725,795529,14,17.69165964616681,309.0886542583834,390.5922336879318,26.98642632523103,28.30709087241301,0.7142857142857143,0.6428571428571429,0.35714285714285715,0.21428571428571427,0.14285714285714285,0.5,12.636899747262007
2013725,795527,8,9.482418016594231,196.85431635679635,233.33186450825323,27.13074220853585,28.442115322531837,0.625,0.75,0.25,0.25,0.125,0.625,5.926511260371394
2013725,51045,4,3.803486529318542,88.0937916397695,83.76588745461443,27.13491414849464,28.453121927771882,0.75,0.5,0.5,0.25,0.0,0.75,2.8526148969889062
2013725,560917,7,8.297115764519951,161.62683236806916,191.57664840150431,26.65930129351452,27.81059859486073,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.7142857142857143,7.111813512445672
2013725,51644,17,16.164817749603802,386.6375310249999,367.64266024564165,26.802102052099663,28.21072833764493,0.5294117647058824,0.17647058823529413,0.8235294117647058,0.29411764705882354,0.058823529411764705,0.47058823529411764,8.55784469096672
2013725,560894,7,6.6561014263074485,133.70224889727916,127.13367565509904,27.122914933894485,28.335167464200094,0.7142857142857143,0.14285714285714285,0.8571428571428571,0.2857142857142857,0.14285714285714285,0.7142857142857143,4.754358161648177
2013725,957737,10,9.508716323296355,173.36960132983518,164.8522358128385,26.777474362875175,27.85322146040634,0.6,0.0,1.0,0.2,0.0,0.8,5.7052297939778125
2011166,11885,8,10.580455547391624,141.01687804208947,186.5028511945342,26.5202852176289,27.625594942534082,0.625,0.75,0.25,0.125,0.0,0.625,6.612784717119765
2011166,23909,18,16.393442622950822,350.65307531040514,319.35617059235443,26.748287976724793,27.973950300870218,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.3888888888888889,9.107468123861569
2011166,27003,4,6.134969325153374,104.15382834583157,159.74513549974168,26.76374837930594,27.916350430780994,0.75,0.5,0.5,0.25,0.25,0.5,4.601226993865031
2011166,29075,5,5.4138594802694895,167.44115750206998,181.30057958597567,27.111494884066154,28.76870402323842,1.0,0.8,0.2,0.6,0.2,1.0,5.4138594802694895
2011166,9175,3,3.9676708302718593,50.181556469551836,66.36796594062697,26.749114220197402,27.787592884583486,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,1.322556943423953
2011166,11117,2,1.8214936247723135,56.88144554716473,51.804595215997026,27.430183370985894,28.81520558124265,0.5,0.5,0.5,0.5,0.0,0.5,0.9107468123861567
2013725,818284,4,15.364916773367478,93.34773722741815,358.57005337036423,26.712671696866167,27.810685383896185,0.25,0.25,0.75,0.25,0.0,0.25,3.8412291933418694
2011166,50955,18,16.393442622950822,404.2683103812648,368.18607502847436,26.605814924529643,27.655054631286763,0.5,0.6111111111111112,0.3888888888888889,0.2222222222222222,0.16666666666666666,0.3888888888888889,8.196721311475411
2011166,50977,11,10.018214936247723,287.9072852773805,262.21064232912613,27.005980211597183,28.653604781806155,0.5454545454545454,0.2727272727272727,0.7272727272727273,0.18181818181818182,0.09090909090909091,0.6363636363636364,5.46448087431694
2013725,998256,4,11.104256631708822,83.99739891412503,233.18216848461603,26.530339137818867,27.720293287277848,0.75,0.0,1.0,0.25,0.0,0.75,8.328192473781616
2011166,26969,5,7.668711656441718,99.59515676881784,152.75330792763475,26.67174794800609,28.09107272680301,0.4,0.8,0.2,0.2,0.2,0.4,3.067484662576687
2013725,795544,3,2.8526148969889062,61.99108017120577,58.94555959227173,25.930147118936265,26.641480413383203,0.6666666666666666,0.0,1.0,0.0,0.0,0.6666666666666666,1.9017432646592707
2011166,42510,3,2.7322404371584703,66.56135474805787,60.62054166489788,27.2294291190701,28.54073374235539,1.0,0.0,1.0,1.0,0.0,1.0,2.7322404371584703
2011166,51017,15,13.66120218579235,330.79071678208686,301.26659087621755,26.73895125959614,28.14343630386129,0.7333333333333333,0.4666666666666667,0.5333333333333333,0.26666666666666666,0.06666666666666667,0.8,10.018214936247723
2011166,957734,19,17.304189435336976,371.26804440196645,338.13118797993303,26.822425768268157,28.052704385100593,0.5789473684210527,0.5263157894736842,0.47368421052631576,0.3684210526315789,0.15789473684210525,0.631578947368421,10.018214936247723
2011166,51028,15,13.66120218579235,435.72592777213316,396.83599979247106,27.398818977867556,29.275258182781688,0.6,0.4666666666666667,0.5333333333333333,0.3333333333333333,0.13333333333333333,0.6666666666666666,8.19672131147541
2011166,51685,6,5.464480874316941,117.15294561168977,106.69667177749525,27.000800727606315,28.23758063724046,0.5,0.0,1.0,0.0,0.0,0.5,2.7322404371584703
2011166,698141,3,6.72813356591079,34.793346320822124,78.03142708382734,26.081930556279932,26.81261588341597,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,1.0,4.48542237727386
2011166,159688,6,5.464480874316941,121.09804305268186,110.28965669643156,26.525543833364235,27.630798568845695,0.6666666666666666,0.0,1.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,3.642987249544627
2011166,795521,4,11.703511053315994,83.4410848720855,244.13841477528263,26.924904284562615,28.167704350306828,0.75,0.0,1.0,0.0,0.0,0.25,8.777633289986996
2011166,799092,2,3.067484662576687,83.62616864380385,128.2609948524599,27.741497659405223,28.918680258729232,1.0,1.0,0.0,0.0,0.0,1.0,3.067484662576687
2011166,51046,2,7.685738684884713,61.679129708174415,237.02483662406902,26.71662508778451,28.010824706072178,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011166,51714,2,7.49063670411985,20.51629559254713,76.84005839905292,26.347405755254044,27.343663700080434,0.5,0.5,0.5,0.0,0.0,1.0,3.745318352059925
2011166,51013,6,17.555266579973992,158.73623081119302,464.44280796512913,27.702900312159187,29.405474755303914,0.3333333333333333,0.0,1.0,0.0,0.0,0.6666666666666666,5.851755526657997
2011166,51015,6,5.464480874316941,134.24069029085737,122.25928077491565,26.5226003883227,27.697314719721785,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.8333333333333334,4.5537340619307844
2011166,157294,3,4.570074475287745,53.25071727986788,81.1199146104961,26.667684324121193,27.740639539943277,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,4.570074475287745
2011166,811820,6,5.464480874316941,102.842934466493,93.66387474179692,26.66393295029764,27.65814985196874,0.6666666666666666,0.5,0.5,0.3333333333333333,0.16666666666666666,0.5,3.642987249544627
2011166,698137,6,5.994671403197159,103.01425816081975,102.92277125303927,27.295910989759793,28.748108124438733,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.0,0.8333333333333334,3.996447602131439
2006229,51044,4,3.6455696202531644,102.87884803867138,93.76300074410555,26.890573385980158,28.32127972537602,1.0,0.25,0.75,0.0,0.0,0.5,3.6455696202531644
2006229,26095,6,7.014809041309431,110.03480833693655,128.6455280634488,26.669735827601794,27.741149532726595,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.0,0.0,1.0,5.845674201091192
2006229,9520,3,2.7341772151898733,37.09897917303475,33.81172785390509,26.129412518201594,27.148516405230243,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,1.8227848101265822
2006229,114464,4,3.6455696202531644,47.329699251029204,43.13592843131775,26.62679659043545,27.614368923082033,0.25,0.25,0.75,0.25,0.0,0.5,0.9113924050632911
2006229,11891,6,5.468354430379747,119.04277992001725,108.49468549672457,27.250683175252913,28.6136476782125,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.0,0.0,0.8333333333333334,4.556962025316456
2006229,12120,2,3.793466807165437,36.81998399877962,69.8376935698665,27.09930909833534,28.406390645097296,1.0,0.5,0.5,0.0,0.0,0.5,3.793466807165437
2006229,51681,2,8.272058823529411,31.755292349840936,131.34082313812885,26.348158487966643,27.493426410757614,0.5,0.0,1.0,0.0,0.0,0.5,4.136029411764706
2006229,50980,1,1.3863216266173752,13.036683676369485,18.073036519920727,26.07336735273897,26.863439868248285,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2006229,771857,4,10.3956107421311,69.26647315475911,180.0168230992873,27.11697628215935,28.27853618550425,0.5,0.5,0.5,0.25,0.0,0.5,5.19780537106555
2006229,51655,2,3.5087719298245617,32.77289850758865,57.496313171208165,27.390127350967763,28.92920496134391,1.0,0.0,1.0,0.5,0.0,1.0,3.5087719298245617
2006229,51014,4,3.6455696202531644,46.54171394298136,42.41776460626149,26.178199833326673,26.989038959467955,0.75,0.25,0.75,0.0,0.0,0.75,2.7341772151898733
2006229,5805,4,3.6455696202531644,45.99403899002665,41.91861781369517,26.328274238572476,27.291363876882375,0.75,0.25,0.75,0.0,0.0,0.75,2.7341772151898733
2006229,51648,6,8.317929759704251,123.08289859285733,170.63248418603143,26.436474361153046,27.519502780380716,1.0,0.0,1.0,0.0,0.0,0.8333333333333334,8.317929759704251
2006229,104563,10,9.113924050632912,271.99412849805947,247.89338293494026,27.091922893820186,28.451384960602457,0.9,0.4,0.6,0.0,0.0,0.8,8.202531645569621
2006229,6871,5,4.556962025316456,86.82346257419276,79.13024437141618,27.509007957766084,29.159255586133543,0.8,0.8,0.2,0.0,0.0,0.6,3.645569620253165
2006229,51006,3,2.7341772151898733,72.01463467577568,65.63359109690948,27.417627503080197,29.18892095331375,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.9113924050632911
2006229,159941,3,3.5074045206547155,63.62747058496032,74.38909265583825,27.01559218872583,28.558185087088187,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,2.338269680436477
2006229,179963,6,15.962163759976352,85.27237917959256,226.85528011124242,26.56067710526376,27.756135683873293,0.5,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.0,0.5,7.981081879988176
2006229,50992,5,4.556962025316456,76.3119670153437,69.55014715322463,26.67606785698764,27.755548618344413,0.6,0.0,1.0,0.2,0.0,0.6,2.7341772151898733
2006229,159945,8,8.359456635318704,154.78127961470517,161.73592436228336,26.664159761040665,27.84984414129222,0.625,0.75,0.25,0.25,0.0,0.625,5.2246603970741905
2006229,7252,10,10.449320794148381,165.4010145100842,172.83282602934608,26.23335068856498,27.18601480006571,1.0,0.6,0.4,0.3,0.0,0.9,10.449320794148381
2011166,972687,8,17.94168950909544,167.8288178141542,376.39156748751253,26.49542195013104,27.523389172473482,0.625,0.5,0.5,0.375,0.125,0.625,11.21355594318465
1996435,51045,9,8.4375,146.56720011865315,137.40675011123733,26.676726414327522,27.747929761679195,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.4444444444444444,4.6875
1996435,25534,3,3.442560244804284,66.75258812766722,76.5999353753672,26.568694761060286,27.856185805580424,0.6666666666666666,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,2.295040163202856
1996435,50971,4,15.286624203821656,54.567673447966705,208.53887941898105,26.37264980603605,27.32991977070269,1.0,1.0,0.0,0.25,0.0,1.0,15.286624203821656
1996435,26766,8,7.5,124.53104662034816,116.7478562065764,26.326316088888586,27.216123829539086,0.5,0.0,1.0,0.125,0.0,0.75,3.75
1996435,28293,3,2.8125,48.68828870260831,45.645270658695296,25.91095228438836,26.566298162118926,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.875
1996435,42513,6,6.252894858730894,127.03591734254299,132.39037240422496,26.63440164887901,27.579094333789637,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,5.210745715609079
1996435,50959,9,11.180124223602483,208.7298872396451,259.2917853908635,26.349919822457153,27.31610522780223,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.5555555555555556,8.695652173913043
2006229,963054,3,4.21085464753587,52.39974622492913,73.549238306981,26.837762625670525,28.057197908716855,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.40361821584529
2006229,966118,3,7.981081879988176,47.3135160769,125.87101527995863,26.710424780104933,28.278886517476494,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,2.660360626662725
1996435,51005,16,15.0,325.8513849234644,305.4856733657479,27.14854126689044,28.67977399542983,0.6875,0.625,0.375,0.0625,0.0,0.5625,10.3125
1996435,17231,6,6.474820143884892,114.28164291364465,123.32551393558774,27.283753536556777,28.648641901068142,0.5,0.8333333333333334,0.16666666666666666,0.0,0.0,0.6666666666666666,3.237410071942446
1996435,51000,17,15.9375,355.1612514723716,332.9636732553484,26.987223048127728,28.336748608497444,0.5882352941176471,0.29411764705882354,0.7058823529411765,0.35294117647058826,0.17647058823529413,0.7058823529411765,9.375
1996435,18573,8,7.5,245.4471355166059,230.10668954681805,26.862123909546916,28.082249749293965,0.75,0.75,0.25,0.25,0.25,0.75,5.625
2006229,808580,9,9.563164108618654,174.24074956643756,185.14365361250745,26.753047962914327,27.852024527203795,0.6666666666666666,0.4444444444444444,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.8888888888888888,6.375442739079102
2006229,966117,2,5.320721253325451,25.01656030769024,66.55307205711267,26.496421953206983,27.408864040486627,0.5,1.0,0.0,0.0,0.0,0.5,2.6603606266627255
1996435,50949,2,2.967848309975268,38.99084166606792,57.85945177157647,26.88274192973197,27.945090872116435,0.5,0.0,1.0,0.5,0.5,0.5,1.483924154987634
1953632,50992,6,5.47001620745543,100.68826977040153,91.79441125745683,26.209182233511076,27.162121252520052,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0
1953632,34423,7,6.381685575364668,141.71939358055462,129.2012299660648,27.167010965308226,28.69556671686644,0.2857142857142857,0.14285714285714285,0.8571428571428571,0.0,0.0,0.42857142857142855,1.8233387358184765
1996435,795547,7,9.069968327094731,137.14506251068184,177.70019616990163,27.106048627873587,28.70049830927824,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.0,0.5714285714285714,3.887129283040599
1996435,560893,4,3.75,97.82584421291762,91.71172894961028,26.399299518434788,27.564994015129557,0.75,0.0,1.0,0.25,0.25,0.75,2.8125
1953632,9520,3,2.735008103727715,35.4405229999504,32.3100392017376,26.17910495116995,27.335183347694947,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.9116693679092382
1996435,809759,6,5.625,119.43677166910678,111.97197343978759,26.985414198058724,28.18349395845908,0.6666666666666666,0.0,1.0,0.3333333333333333,0.16666666666666666,0.8333333333333334,3.75
1996435,973078,2,1.875,62.54261781160439,58.633704198379114,27.29321937814103,28.599960212782893,1.0,0.0,1.0,0.5,0.5,1.0,1.875
1996435,797295,3,7.637906647807638,52.0522013254616,132.52328484558825,27.56165578472331,28.95141516399299,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,2.545968882602546
1996435,51644,8,7.5,153.90530710764548,144.28622541341764,27.002888498496937,28.22579436310648,0.75,0.0,1.0,0.25,0.0,0.875,5.625
1996435,51686,4,5.935696619950536,67.7796233622925,100.57982032326998,26.663074235311587,27.9894105860817,1.0,1.0,0.0,0.25,0.0,1.0,5.935696619950536
1953632,22937,1,2.269861286254729,7.186015922827796,16.311259345636863,25.869657322180064,26.60017832778242,1.0,0.0,1.0,0.0,0.0,0.0,2.269861286254729
1996435,133852,3,2.8125,60.40803863353965,56.632536218943414,26.04748157096991,26.86903131221506,0.6666666666666666,0.0,1.0,0.0,0.0,0.6666666666666666,1.875
