match_id,player_id,run_count,runs_per_90,avg_xthreat,max_xthreat,threat_per_90,high_value_run_pct,high_value_runs_per_90,avg_run_speed,avg_opponents_beaten,runs_ahead,runs_behind
2017461,50955,30,32.00568990042674,0.014556666666666667,0.0537,0.4658961593172119,0.23333333333333334,7.467994310099573,18.911,0.6333333333333333,0.0,0.0
2017461,11885,41,52.54164886800512,0.02336829268292683,0.2072,1.2278086287911147,0.2682926829268293,14.096539940196497,,0.8048780487804879,0.0,0.0
2017461,157294,11,10.16218435639499,0.03368181818181819,0.1306,0.34228084582221313,0.45454545454545453,4.6191747074522675,16.976363636363637,0.9090909090909091,0.0,0.0
2017461,23418,24,26.726057906458802,0.007741666666666667,0.0427,0.20690423162583524,0.125,3.3407572383073503,18.325000000000003,0.25,0.0,0.0
2017461,51667,4,3.6953397659618146,0.00015000000000000001,0.0003,0.0005543009648942722,0.0,0.0,16.9925,0.0,0.0,0.0
2017461,624628,21,29.754408060453397,0.043871428571428575,0.1578,1.3053683879093199,0.5714285714285714,17.002518891687654,19.976666666666667,1.0952380952380953,0.0,0.0
2017461,51685,6,5.543009648942722,0.00023333333333333336,0.0005,0.0012933689180866354,0.0,0.0,17.118333333333332,0.0,0.0,0.0
2017461,50979,4,13.245033112582782,0.056749999999999995,0.0811,0.7516556291390728,1.0,13.245033112582782,18.4975,1.0,0.0,0.0
2017461,133501,26,30.765185379963185,0.03246538461538461,0.3295,0.9988035761241123,0.3076923076923077,9.46621088614252,,1.0,0.0,0.0
2017461,745320,9,29.80132450331126,0.03386666666666666,0.1774,1.0092715231788079,0.2222222222222222,6.622516556291391,19.76111111111111,0.7777777777777778,0.0,0.0
2017461,965685,16,42.47787610619469,0.044143749999999995,0.199,1.8751327433628318,0.5625,23.893805309734514,20.024375,1.3125,0.0,0.0
2017461,133498,19,21.158129175946552,0.02432105263157894,0.179,0.514587973273942,0.2631578947368421,5.56792873051225,,2.0,0.0,0.0
2017461,811820,26,24.019708478751795,0.009515384615384615,0.0446,0.22855676452473822,0.11538461538461539,2.771504824471361,,1.2307692307692308,0.0,0.0
2017461,4322,18,16.629028946828168,0.005155555555555556,0.0204,0.08573188257031411,0.05555555555555555,0.9238349414904538,20.086111111111112,1.8333333333333333,0.0,0.0
2017461,582974,25,35.42191435768262,0.05116,0.3009,1.8121851385390426,0.52,18.41939546599496,20.1708,1.28,0.0,0.0
2017461,159688,13,12.009854239375898,0.002507692307692308,0.0074,0.030117019092588793,0.0,0.0,16.994615384615386,0.23076923076923078,0.0,0.0
2017461,51013,8,12.207527975584943,0.0009249999999999999,0.0035,0.011291963377416071,0.0,0.0,17.74,-0.125,0.0,0.0
2017461,29075,16,20.504058094831265,0.04398125,0.1566,0.9017941050832976,0.6875,14.096539940196495,,0.75,0.0,0.0
2017461,38673,33,30.48655306918497,0.04293030303030303,0.2537,1.3087969616095256,0.5151515151515151,15.705194005337711,18.786060606060605,0.45454545454545453,0.0,0.0
2017461,14736,17,15.705194005337713,0.004929411764705883,0.0214,0.07741736809690003,0.058823529411764705,0.9238349414904536,17.198823529411765,0.35294117647058826,0.0,0.0
2017461,11117,25,26.67140825035562,0.032976,0.2312,0.8795163584637268,0.36,9.601706970128022,,0.48,0.0,0.0
2017461,43829,14,37.16814159292036,0.023685714285714286,0.0682,0.880353982300885,0.42857142857142855,15.929203539823009,19.88714285714286,0.7142857142857143,0.0,0.0
2017461,800322,37,34.18189283514678,0.005316216216216215,0.0391,0.18171833299117218,0.05405405405405406,1.8476698829809073,,0.7297297297297297,0.0,0.0
2015213,23922,21,18.932184714013825,0.007266666666666667,0.059,0.13757387558850048,0.047619047619047616,0.9015326054292297,20.195238095238096,0.7142857142857143,0.0,0.0
2015213,23883,5,4.507663027146148,0.0338,0.1687,0.1523590103175398,0.2,0.9015326054292297,18.15,1.2,0.0,0.0
2015213,51667,8,7.212260843433837,0.0004375,0.001,0.003155364119002304,0.0,0.0,17.085,0.0,0.0,0.0
2015213,133498,8,14.984391259105099,0.008087499999999997,0.0428,0.12118626430801245,0.125,1.8730489073881373,,1.5,0.0,0.0
2015213,957737,14,12.621456476009216,0.0009285714285714287,0.0038,0.011719923870579988,0.0,0.0,18.45785714285714,0.2857142857142857,0.0,0.0
2015213,4322,29,26.144445557447664,0.0068586206896551725,0.0346,0.17931483521987382,0.06896551724137931,1.8030652108584595,,1.1724137931034482,0.0,0.0
2015213,38673,42,37.86436942802765,0.030364285714285715,0.3123,1.1497245317038967,0.35714285714285715,13.522989081438446,,0.4523809523809524,0.0,0.0
2015213,795527,40,40.853381752156146,0.0247775,0.2523,1.012244666364049,0.325,13.277349069450748,,0.5,0.0,0.0
2015213,133501,41,36.96283682259842,0.025709756097560977,0.465,0.9503055193829512,0.14634146341463414,5.409195632575378,18.6890243902439,0.5121951219512195,0.0,0.0
2015213,26844,23,27.875033665499593,0.023886956521739135,0.1454,0.6658497172098035,0.34782608695652173,9.695663883652033,19.555652173913046,0.5217391304347826,0.0,0.0
2015213,14736,31,27.947510768306124,0.005158064516129033,0.072,0.14415506360813388,0.03225806451612903,0.9015326054292297,17.85290322580645,0.4838709677419355,0.0,0.0
2015213,560917,8,14.984391259105099,0.0031875,0.0111,0.047762747138397496,0.0,0.0,17.063750000000002,0.0,0.0,0.0
2015213,795529,24,29.086991650956097,0.07085833333333334,0.458,2.061055750067331,0.5833333333333334,16.96741179639106,19.71958333333333,0.9583333333333334,0.0,0.0
